#  
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2024-12-11T19:44:58 [V7.4.2]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO service_protocol=ASU   IVOID of the protocol through which the data was retrieved
#INFO request_date=2024-12-11T19:44:58   Query execution date
#INFO request=https://vizier.cfa.harvard.edu/viz-bin/asu-txt?-oc.form=sexa&-out.max=99999&-source=J/A+A/605/A103/hd20794&-order=I&-out=RJD&-out=RV&-out=e_RV&-out=BIS&-out=FWHM&-out=Halpha&-out=logR&apos;(HK)&-#out=NaD1&-out=NaD2&-out=3AP2-1&-out=3AP3-2&-out=6AP2-1&-out=6AP3-2&-out=6AP4-3&-out=6AP5-4&-out=6AP6-5&-out=9AP2-1&-out=9AP3-2&-out=9AP4-3&-out=9AP5-4&-out=9AP6-5&-out=9AP7-6&-out=9AP8-7&-out=9AP9-8&   Full request #URL (POST)
#INFO contact=cds-question@unistra.fr   Email or URL to contact publisher
#INFO server_software=7.4.2   Software version
#INFO publisher=CDS   Data centre that produced the VOTable

#RESOURCE=yCat_36050103
#Name: J/A+A/605/A103
#Title: HD20794 HARPS radial velocities (Feng+, 2017)
#INFO ivoid=ivo://cds.vizier/j/a+a/605/a103     IVOID of underlying data collection     
#INFO creator=Feng F.     First author or institution     
#INFO cites=bibcode:2017A&A...605A.103F     Article or Data origin sources     
#INFO editor=Astronomy and Astrophysics     Editor name (article)     
#INFO original_date=2017     Year of the article publication     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/605/A103     Dataset landing page     
#INFO citation=doi:10.26093/cds/vizier.36050103     Dataset identifier that can be used for citation     
#INFO publication_date=2017-09-18     Date of first publication in the data centre     
#INFO rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html     Licence URI     
#Table J_A_A_605_A103_hd20794:
#Name: J/A+A/605/A103/hd20794
#Title: HARPS radial velocities for HD20794 and corresponding noise proxies
#---Details of Columns:
#    RJD (d)      (F11.5) Reduced Julian Date (JD-2400000) [ucd=time.epoch]
#    RV (m/s)     (F9.5)  Radial velocity variation [ucd=phys.veloc;arith.diff]
#    e_RV (m/s)   (F8.5)  rms uncertainty on radial velocity [ucd=stat.error]
#    BIS (m/s)    (F9.5)  Bisector span of the cross-correlation function [ucd=phys.veloc]
#    FWHM (km/s)  (F8.5)  Cross-correlation function (CCF) FWHM [ucd=spect.line.width]
#    Halpha       (F8.5)  Activity index H-alpha [ucd=spect.index;em.line.Halpha]
#    logR'(HK)    (F8.5)  Activity index logR'(HK) [ucd=meta.code;spect.index;em.opt.R]
#    NaD1         (F8.5)  Activity index Sodium NaD1 [ucd=spect.index]
#    NaD2 (m/s)   (F8.5)  Activity index Sodium NaD2 [ucd=spect.index]
#    3AP2-1 (m/s) (F8.5)  Differential radial velocity 3AP2-1 [ucd=phys.veloc;arith.diff]
#    3AP3-2 (m/s) (F8.5)  Differential radial velocity 3AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP2-1 (m/s) (F8.5)  Differential radial velocity 6AP2-1 [ucd=phys.veloc;arith.diff]
#    6AP3-2 (m/s) (F8.5)  Differential radial velocity 6AP3-2 [ucd=phys.veloc;arith.diff]
#    6AP4-3 (m/s) (F8.5)  Differential radial velocity 6AP4-3 [ucd=phys.veloc;arith.diff]
#    6AP5-4 (m/s) (F8.5)  Differential radial velocity 6AP5-4 [ucd=phys.veloc;arith.diff]
#    6AP6-5 (m/s) (F8.5)  Differential radial velocity 6AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP2-1 (m/s) (F8.5)  Differential radial velocity 9AP2-1 [ucd=phys.veloc;arith.diff]
#    9AP3-2 (m/s) (F8.5)  Differential radial velocity 9AP3-2 [ucd=phys.veloc;arith.diff]
#    9AP4-3 (m/s) (F8.5)  Differential radial velocity 9AP4-3 [ucd=phys.veloc;arith.diff]
#    9AP5-4 (m/s) (F8.5)  Differential radial velocity 9AP5-4 [ucd=phys.veloc;arith.diff]
#    9AP6-5 (m/s) (F8.5)  Differential radial velocity 9AP6-5 [ucd=phys.veloc;arith.diff]
#    9AP7-6 (m/s) (F8.5)  Differential radial velocity 9AP7-6 [ucd=phys.veloc;arith.diff]
#    9AP8-7 (m/s) (F8.5)  Differential radial velocity 9AP8-7 [ucd=phys.veloc;arith.diff]
#    9AP9-8 (m/s) (F9.5)  Differential radial velocity 9AP9-8 [ucd=phys.veloc;arith.diff]
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
#                      e_                 FWH               l                 Na       3AP2     3AP3     6AP2     6AP3     6AP4     6AP5     6AP6     9AP2     9AP3     9AP4     9AP5     9AP6     9AP7     9AP8     #9AP      
#RJD (d)     RV (m/s)  RV (m/s) BIS (m/s) M (km/s) Halpha   ogR'(HK) NaD1     D2 (m/s) -1 (m/s) -2 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -1 (m/s) -2 (m/s) -3 (m/s) -4 (m/s) -5 (m/s) -6 (m/s) -7 (m/s) #9-8 (m/s)
#----------- --------- -------- --------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- #---------
RJD RV e_RV BIS FWHM Halpha logR'(HK) NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
55582.63180  -5.63871  0.48334 -41.24351  6.39682  0.16393  0.96959  0.70987  0.48836  5.31533  3.66076 -1.28441  4.57414  1.92306  2.10254  1.86625  0.79333  1.10031  2.93180  3.09329 -0.66579  2.37130  1.78244  -0.85425
55582.63254  -7.60426  0.48687 -43.70872  6.39513  0.16363  0.96935  0.70772  0.48688  7.40919  6.73477  3.05937  4.31286  4.33702  3.40910  3.63073  0.79823  4.70845  2.37223  2.82737  3.03095  2.10027  5.25115  -4.63582
55582.63328  -7.08420  0.50197 -43.16080  6.39622  0.16346  0.96739  0.70898  0.48805  3.71595  5.19929  3.65191  1.53773  2.40792  2.93072  3.14874  1.04064  3.59248  0.76036  1.51087  0.91910  2.97445  2.43580  -0.21805
55582.63402  -5.99640  0.52401 -42.14307  6.39376  0.16333  0.96817  0.70813  0.48824  4.70663  2.30622  2.76398  2.53782  2.78152 -1.26710  6.16942  0.21616  4.63571  1.08475  1.58769  1.64490 -2.31725  7.05819  -2.24230
55582.63476  -5.50984  0.48288 -42.77132  6.39364  0.16390  0.96882  0.70709  0.48592  5.69837  2.82088  4.02213  3.21065  2.80503 -0.06785  4.37359 -7.17621  6.21565  2.65475  0.71585  1.76693 -1.37303  6.94286  -3.00529
55582.63549  -5.06815  0.51856 -42.55349  6.39303  0.16441  0.96641  0.70889  0.48914  3.95572  1.65229  5.74993  0.67025  3.50954 -1.44392  3.99395  1.46606  4.13268 -0.65491  2.79990  2.34574 -3.21223  6.23490  -3.45357
55582.63622  -4.11635  0.51874 -41.35828  6.39949  0.16267  0.96834  0.70887  0.48777  4.38876  2.51015 -0.01994  3.84280  1.00877  1.96737  0.22596  8.39215 -2.77519  3.96016  0.55385  1.24119  1.31107  2.54877  -6.04446
55582.63696  -4.09794  0.50195 -42.01184  6.39449  0.16398  0.96884  0.70696  0.48952  5.29309  0.63243 -1.21059  3.50613  3.81690 -2.34086  3.30579  2.74996 -0.90774  3.41856  2.03626  1.78540 -1.42818  0.80676  -0.95708
55582.63770  -4.78474  0.51266 -43.13271  6.39676  0.16385  0.97000  0.70496  0.49055  2.80445  3.53060  3.14729  1.28574  1.40140  1.37812  4.10767 -6.52107  7.25208 -0.80792  0.86281  1.62264  1.34794  2.15454  -1.12533
55582.63842  -4.65382  0.51582 -40.59531  6.39519  0.16481  0.96919  0.70800  0.48647  4.21706  3.85225  1.51412  3.41238  0.82256  3.69327 -0.56997  3.31839  2.94154  1.14822  2.43945 -0.31858  1.99385  4.66146  -5.84517
55582.63916  -4.63814  0.50535 -40.81839  6.39435  0.16331  0.96942  0.70848  0.48867  4.34033  4.70399  5.24952  1.70225  2.57711  3.41499  0.31640  3.15105  4.41826 -0.18668  3.46639  0.12923  3.81597  0.20862  -2.58214
55582.63988  -4.88643  0.50451 -41.50540  6.39583  0.16354  0.96887  0.70853  0.48853  3.91290  3.24206  3.57136  2.27491  1.41263  1.91913  1.84911  4.67803 -0.17043  2.34733  1.19541  1.08103  1.15800  2.64192  -1.59442
55582.64063  -5.80242  0.52012 -42.40850  6.39337  0.16587  0.96863  0.70722  0.48772  4.20749  2.84312 -0.47570  4.79338 -0.86478  2.07476  3.04553  0.59599  2.29717  5.02445 -3.98828  2.39356  0.18821  5.60853  -1.93815
55582.64137  -5.37638  0.52154 -43.74270  6.39326  0.16380  0.96769  0.70925  0.48874  4.51348  3.84830  3.58617  2.47277  2.18157  1.63211  3.24383  4.89934  2.10899  1.83528  0.80494  2.19487  0.22131  3.52383   1.35018
55582.64211  -4.55334  0.53106 -42.57872  6.39544  0.16453  0.96739  0.70870  0.48930  3.69495  2.32004  1.45809  2.49859  1.55437  0.66019  2.46327 -0.02414  3.35169  0.42673  2.59895  0.27734  0.66441  2.65683  -3.95730
55582.64284  -3.41764  0.51509 -42.06746  6.39754  0.16443  0.96945  0.70663  0.48776  3.38230  2.68316  2.17614  1.62710  2.29312  0.77102  2.28671  3.33203  1.40308  1.52802  0.78819  1.23233  1.17805  0.29295   1.71536
55582.64358  -4.75326  0.52650 -43.16666  6.39674  0.16377  0.97119  0.70878  0.48857  3.82521  2.04223  0.54144  2.61020  1.97643  0.37441  2.05960 -2.75653  7.24464 -0.00135  2.15050 -1.23360  1.54454  2.70710  -4.22760
55582.64429  -6.25679  0.53558 -44.14903  6.39718  0.16439  0.97183  0.70801  0.48871  4.60093  2.07956  1.63602  3.14973  1.95095 -0.40096  4.16991  1.38886  2.26635  2.56808  0.51124  1.66942 -0.82639  3.61571  -0.69792
55582.64504  -4.19460  0.55624 -45.61257  6.39751  0.16425  0.97012  0.70908  0.48619  3.71439  1.71131 -0.32179  4.46954 -1.24479  1.42378  2.24249 -1.34494  0.61311  4.99126 -1.44150 -1.25759  1.39364  4.55296  -3.60331
55582.64576  -2.28642  0.53087 -42.48144  6.39908  0.16357  0.97060  0.70724  0.48897  1.71602  2.68497  0.72481  2.59393 -1.91146  4.12102 -1.50791  3.59392  1.03655  1.35070 -0.96413  0.68323  4.23380 -4.62044   3.36424
55582.64648  -2.78867  0.51070 -41.21272  6.39617  0.16279  0.97073  0.70955  0.49022  2.76582  2.06204  0.97420  3.54612 -1.86189  2.08080  2.19396  2.49998 -1.27124  3.81112 -0.47578 -1.18757  2.62170  2.21973  -4.17916
55582.65154  -6.26421  0.49038 -42.61356  6.39761  0.16376  0.96919  0.70871  0.48902  4.31239  3.00806  1.14405  3.45511  1.09019  1.67060  2.36864  6.87236  2.15505  2.03820  0.73977  0.84871  0.46677  4.18333  -1.16401
55582.65228  -5.54166  0.53474 -42.18086  6.39786  0.16303  0.96977  0.70898  0.48978  4.95663  2.97024  2.22530  4.73341 -0.47050  2.80363  1.00259 -1.12842  2.03011  4.24320 -0.27913  0.48214  1.96643  2.75699  -3.23669
55582.65303  -2.60460  0.53814 -41.81582  6.40173  0.16443  0.96914  0.70788  0.48795  0.89823  3.20030  0.66627  1.11096 -0.66081  1.59226  5.03981 -1.97813  1.32058  0.78133 -0.92750  1.04437  1.77277  2.05209   0.34050
55582.65377  -2.85401  0.55417 -42.85361  6.39947  0.16378  0.96936  0.71221  0.48874  3.77617  1.10571  1.42680  2.36436  1.96772 -1.05286  3.34074  0.23758  1.54981  2.60765  0.04623  1.32987 -1.35438  5.05520  -5.13044
55582.65451  -4.70853  0.53727 -41.58848  6.40020  0.16392  0.96768  0.70850  0.48928  4.68873  1.36361  1.55037  3.97099  0.65816 -0.18632  3.35546  3.45412  0.38285  3.64842  0.60222  0.49568 -1.06028  5.80901  -5.22690
55582.65524  -5.08172  0.54194 -41.67677  6.39745  0.16407  0.96798  0.71004  0.48847  0.99746  1.13419  6.15593  0.47344 -1.71163  0.88084  2.67222  7.64909  2.59716 -1.07088  2.53472 -4.08064  0.87855  6.41174  -6.40403
55582.65597  -4.60439  0.55401 -40.29590  6.39795  0.16381  0.97018  0.71076  0.48732  1.06663  1.82064  3.67531 -0.31570  1.00164  0.32673  2.70194  4.42501  3.55678 -0.81155  0.00981  0.05863  0.67305  4.69860  -6.82987
55582.65674  -1.54518  0.53010 -41.25577  6.39944  0.16452  0.96937  0.70910  0.48878  2.90096 -1.22587  1.33739  2.92891 -0.59914 -1.61315  1.76724  7.95238 -1.77245  3.62440 -0.42168 -1.10095 -1.80819  4.80063  -5.33973
55582.65744  -2.66691  0.52811 -42.15201  6.39758  0.16378  0.96847  0.70802  0.48843  4.37593  4.21913  3.76198  3.65922 -0.31648  3.41988  2.49414  4.24633  2.20441  3.00088 -1.00751  2.07659  2.71792  1.53796  -1.50886
55582.65818  -5.31821  0.52868 -42.16519  6.39764  0.16477  0.96886  0.70965  0.48829  4.09437  1.53398  4.76979  1.68803  2.37977  0.45245  0.02260  0.66169  3.28069  2.01710 -0.42080  2.65019 -0.40833  2.64058  -5.23381
55582.65892  -4.87797  0.53796 -41.85498  6.40213  0.16431  0.96961  0.70789  0.48611  2.00049  1.29183  2.31839  0.23273  2.25794 -1.02603  3.41745  0.38463  2.15908 -0.05887  0.35062  2.55308 -2.94505  5.40164  -1.04597
55582.65963  -3.77818  0.62264 -42.42109  6.40168  0.16295  0.96929  0.70782  0.48646  2.68064  0.77587 -1.15154  2.57834  0.67446 -1.08717  3.99087 -3.65922 -0.51856  4.14618 -3.22457  3.44379 -2.67416  5.06263  -1.31841
55582.66037  -4.45113  0.53736 -41.46679  6.40046  0.16449  0.96952  0.70946  0.48966  3.67553  1.31359  3.08716  2.59972  0.63190  0.89303  0.35894  1.78262  3.39786  3.03150 -4.81068  6.42970 -1.57321  2.35628  -4.78032
55582.66110  -2.55060  0.62486 -42.04131  6.40033  0.16517  0.96857  0.70972  0.48696  3.58229 -0.03722  2.14571  3.02482  0.13617  0.35998 -1.14125  0.60922  1.46908  2.74872  0.42867 -0.30388  0.38794  0.20107  -2.57743
55582.66184  -3.20026  0.54129 -41.67427  6.40086  0.16326  0.96764  0.70870  0.48665  1.44305  1.19968  1.58949  0.08983  1.82041 -2.32471  7.04533  0.41349  2.39489 -0.22538 -0.47825  2.65928 -3.78571  6.90927   0.23834
55582.66256  -5.43642  0.53918 -42.41743  6.40101  0.16295  0.96846  0.70956  0.48748  1.73829  1.41702  2.68350  0.45972  1.17171  0.79207  0.26456  7.00351  1.44302 -0.11224  0.41840  0.88910  1.96514 -2.29897  -0.64613
55582.66329  -3.73417  0.55272 -42.06495  6.39926  0.16388  0.96936  0.70895  0.48824  3.24933  0.21485  1.71973  4.18931 -2.39105  1.21077  0.17232  3.52144 -0.40979  5.93108 -2.99166 -2.11376  2.92985 -1.42400   1.58311
55582.66405  -1.80007  0.54829 -41.78698  6.39785  0.16131  0.96867  0.70762  0.48854  1.78408  2.07410 -2.86323  2.61031 -0.34233  2.45976 -0.60379 -0.91955 -2.27341  3.86869 -1.54673 -0.08358  3.19759 -0.75143  -1.11411
55582.66478  -0.73837  0.53914 -44.11021  6.40051  0.16501  0.96912  0.70891  0.48787  1.39208 -0.22649  0.23651  0.78912  0.99236 -2.69026  5.28793 -0.04910  4.38200 -1.64185  2.52479 -1.35172 -2.93442  2.47410   8.70880
55582.66551  -1.89049  0.51805 -43.40478  6.40268  0.16395  0.96933  0.70863  0.49000  0.41775  1.75109 -0.98910  0.22957  0.74134  0.12478  3.44720 -1.06456  0.74899 -0.07434  0.98862 -1.08760  1.09214  1.48566   1.84769
55582.66624  -4.65081  0.50730 -42.07211  6.40002  0.16410  0.96834  0.70858  0.48857  4.28984  0.07705  0.68918  3.37327  1.37355 -1.47478  2.48634 -1.50442  1.75335  1.74756  3.76410 -1.66208 -1.76181  3.37662   0.30966
55582.66698  -4.56883  0.52581 -42.17936  6.40060  0.16502  0.96897  0.70949  0.49050  3.76469 -0.79889  2.01820  4.03230 -1.35717 -1.26393  2.93024 -5.92692  3.51658  4.30458 -2.89881  1.36614 -1.04679  0.42846   0.62099
55582.66771  -2.13427  0.54160 -45.05000  6.40122  0.16292  0.96814  0.70874  0.48989  3.97277 -1.31202 -0.55037  4.31389 -0.38701 -1.69008  1.44398 -0.33177  1.84213  3.87624 -1.97088  1.90901 -3.27416  4.37055  -4.35658
55582.66845  -0.39499  0.57064 -41.51903  6.39898  0.16712  0.96750  0.70738  0.49002  1.60187 -1.50258  0.17976  1.81478 -0.46627 -2.10828  2.12014 -2.38291  1.24155  1.88854 -0.79401 -0.14626 -1.77755  3.66685  -6.77593
55582.66919  -3.62242  0.56058 -42.57073  6.39834  0.16394  0.96877  0.70990  0.48897  4.06382 -1.43989  1.23500  2.65265  2.03097 -3.79770  3.80829  2.32028  1.08225  1.25677  4.19178 -1.89245 -3.45469  4.77478  -2.70952
55582.66994  -2.69414  0.56877 -42.27385  6.40127  0.16300  0.96953  0.71008  0.48984  2.33979 -0.59596  3.40488  1.76510 -0.37643  0.31034 -1.90534 -2.07098  2.37324  1.38933 -0.74976  1.84586 -0.57442 -2.80912   2.38605
55582.67066  -3.73796  0.53826 -43.95678  6.40086  0.16359  0.97006  0.71133  0.48907  2.68697  0.96259 -2.52480  4.38238 -2.03889  1.02950  2.19446 -5.85492  2.62525  3.47512 -1.82313 -0.31359  0.41616  4.22765  -4.15433
55582.67140  -0.89417  0.49069 -43.12868  6.40232  0.16373  0.96871  0.70857  0.49038  2.92286 -1.11738  0.63190  4.22548 -2.66297  0.25646 -0.45089  4.11935  2.26020  3.20057 -2.96075  1.03865 -0.80390  3.81416 -10.81553
55582.67214  -1.89035  0.53559 -40.33454  6.39946  0.16436  0.96945  0.70871  0.48996  1.57195  1.10528  3.33893  1.54422 -1.30550  0.27426  3.73244  6.67909  0.33748  2.28345 -2.99203  1.67454 -0.30946  3.04035  -1.02052
55582.67285  -0.57835  0.53675 -42.20306  6.39997  0.16481  0.97019  0.71040  0.49026  2.01861 -0.67245  2.08548  1.74013 -0.37410 -2.05520  4.17703  3.52739  1.31841  1.68804 -1.12902  0.63441 -2.13294  2.46458   1.34287
55582.67648  -1.79802  0.55234 -43.58957  6.40068  0.16377  0.96732  0.70825  0.49150  1.57309 -0.33840 -1.65078  2.66726 -1.29852 -3.18095  9.01972 -1.48708 -2.07985  3.05144 -0.72626  0.02317 -3.85257  8.43051  -2.19655
55582.67722  -2.44271  0.54070 -43.31480  6.40251  0.16405  0.96815  0.70954  0.48686  1.68374  1.31088  3.11727  1.25444 -0.59417 -0.08347  4.41742  3.51136  1.64163  1.03757 -0.28772 -0.55289  1.38110  2.40475  -4.52889
55582.67796  -3.95099  0.51695 -44.31264  6.39946  0.16482  0.96697  0.70836  0.48930  1.08549  0.83395 -2.22861  2.50862 -1.65099  1.54873  0.11665 -4.51311  0.76569  3.40193 -3.73506  0.81860  0.70990  3.42694  -4.69647
55582.67868  -4.04712  0.50107 -41.64102  6.39951  0.16469  0.96968  0.70935  0.48786  1.66225 -0.82514  1.15776  3.01453 -3.01458  0.84550 -0.75965  1.97409  1.29606  2.64193 -2.27602 -0.55839  1.18661  0.19779  -5.85097
55582.67944  -2.41962  0.52456 -43.92113  6.39968  0.16450  0.96867  0.70847  0.48691  2.30164 -1.45325  0.01518  1.81044  0.89258 -3.57014  4.54586  2.96107  1.13395  0.84558 -0.28903  2.54905 -5.72509  5.81527  -0.61878
55582.68016  -3.27684  0.50214 -42.73434  6.39855  0.16472  0.96950  0.70913  0.48877  1.82136  0.35220 -0.95578  2.23851 -0.34439  0.89866 -1.05138  1.17406  1.29505  1.67768 -1.23264  0.86394  1.29453 -0.99798  -3.62116
55582.68091  -3.54575  0.50642 -40.88063  6.39789  0.16618  0.96946  0.71088  0.48856 -0.35885  1.48336 -2.02517  0.11809  0.01584  0.86013  1.65179 -1.80895  0.49390  0.31796 -1.90823  1.61233  0.59758  2.24428  -3.59890
55582.68164  -3.70107  0.54224 -40.02751  6.40167  0.16517  0.96906  0.70965  0.48970 -0.76122  1.92930 -1.31609 -0.93722  0.91678  0.56154  2.52260  5.10928  0.56671 -1.50968  0.09667 -0.15524  0.96407  2.45741  -0.84848
55582.68237  -2.22546  0.54029 -43.08631  6.40145  0.16497  0.96874  0.71147  0.48846  3.02238  0.76764  1.18732  2.84313 -0.18277 -0.19074  2.74915 -0.85558  2.26277  1.49248  3.01704 -3.84720  0.45246  3.65078   0.13237
55582.68311  -2.79276  0.54639 -41.35676  6.39926  0.16555  0.96839  0.70924  0.48691  1.23557 -0.69300 -0.18666 -0.27024  2.85789 -2.49133  1.29038 -4.15189  2.01579  0.34992 -1.18162  3.45538 -3.06389  2.03427  -2.72589
55582.68384  -3.77855  0.62167 -41.55353  6.39795  0.16476  0.96651  0.70985  0.48848  1.65834  2.42745  3.63008  2.51413 -3.08800  3.36123  1.18078  2.07196  1.72098  1.56717  0.46987 -3.16601  2.89971  3.68889  -2.42737
55582.68458  -1.54544  0.55473 -42.96878  6.40128  0.16443  0.96827  0.71006  0.49073  2.53120  0.90103  1.07668  2.92589 -1.19911  0.76286  1.78984  3.25319  1.63575  2.37844 -0.99042 -0.51823 -0.15546  5.18169  -4.70113
55582.68529  -1.19954  0.55886 -44.29780  6.40211  0.16476  0.96951  0.71291  0.48951  1.78210  0.42318 -1.07642  3.29912 -2.34234  0.84933  1.70613 -5.29098  3.38644  2.68053 -2.00211 -1.39263  1.30105  2.34400  -2.62402
55582.68603  -1.19535  0.56008 -42.51138  6.40150  0.16477  0.97096  0.71082  0.48918 -1.79477 -1.00079  5.58075 -2.08281 -1.88855  0.13287 -0.72033  2.92547  2.93166 -1.80872 -1.45601 -1.43520  1.46219 -1.50554  -1.84763
55582.68677  -2.19892  0.56072 -41.72662  6.39979  0.16367  0.96924  0.71115  0.48801  1.85344 -0.36872 -0.19142  3.63126 -3.18526 -0.24634  3.47603 -2.74342  3.49537  1.43306 -0.33910 -1.59903 -0.79124  2.24261   2.76858
55582.68751  -1.07917  0.59907 -41.90865  6.39843  0.16271  0.96790  0.71054  0.48971 -0.03124 -0.42244 -0.13211  2.09426 -3.86937  0.76883  1.48850  1.57564  1.31092  0.33454  0.63755 -4.27981  0.51320  4.26395  -2.70957
55582.68825  -1.84945  0.55707 -41.48091  6.39919  0.16435  0.97073  0.71034  0.48927  3.00209 -1.07050 -1.34661  4.83196 -2.77120 -0.14388  0.84969  0.12242  0.17814  4.98865 -2.29597 -1.45794  1.29082 -0.01237  -3.85194
55582.68899  -0.97012  0.62570 -43.25641  6.40248  0.16448  0.96945  0.71056  0.48870  0.47635 -1.62179 -5.14503  2.64933 -1.79839 -1.17512  0.94735 -3.52124  0.85601  1.11702 -2.19121  2.26532 -2.93345  1.22959  -0.33597
55582.68974  -1.80417  0.61599 -42.35408  6.40182  0.16592  0.96999  0.71179  0.48988  1.05071  1.72396 -0.93584  1.50241 -0.42353  1.73271  0.46700  3.69520 -1.93538  1.91209  0.33732 -1.74526  2.91655  1.58303  -5.34276
55582.69046  -0.10297  0.68579 -38.61255  6.40185  0.16309  0.97123  0.71031  0.48768  1.58406 -2.17336  0.99445  1.85085 -0.90505 -2.47796  1.79237  3.85815  2.47764 -0.14327  1.84914 -2.44722 -1.39798  2.35066  -5.55704
55582.69119  -1.80610  0.64034 -41.89979  6.40059  0.16400  0.97176  0.71311  0.48816  0.91153 -0.10977 -5.02378  3.14582 -1.96793 -1.33285  5.32155 -1.90214 -3.43734  4.48009 -3.65059  1.41106 -2.08921  4.91032  -1.28412
55582.69188  -2.13654  0.76062 -41.53799  6.40466  0.16302  0.97142  0.71206  0.48739  2.39743  2.40923 -0.81500  3.40864 -1.51486  1.65539  3.51287 -4.39754 -1.11127  5.81710 -5.00961  2.23232  3.26245 -1.28622   0.13741
55582.69264  -1.07714  0.62963 -41.85131  6.40321  0.16268  0.96769  0.70897  0.49059  3.92470 -1.57468  2.54828  5.56087 -4.04938  0.09877  0.36805  4.90732 -1.00963  6.74988 -2.56143 -3.12023  2.51033 -2.52652   0.20797
55582.69338   0.29545  0.63177 -42.05869  6.40509  0.16377  0.96862  0.70922  0.48931  0.98436 -1.37488 -0.61007  1.91547 -1.43420 -2.33871  4.07661  0.24530  0.52186  2.90747 -4.29012  2.09343 -2.53193  3.24027  -2.40685
55582.69408  -1.81064  0.63206 -41.55718  6.39916  0.16343  0.97173  0.71375  0.48813  0.91850  2.39109  1.70156 -0.51653  1.88778  0.84840  1.74426 -5.59764  1.73686 -1.01353  2.34760  0.34334  1.32307  0.24885  -0.20092
55582.69481  -2.75154  0.67016 -43.54981  6.40403  0.16468  0.96862  0.71196  0.48743  2.74253 -0.96515 -1.44512  3.98513 -1.65926 -1.30252  2.70544  0.58026 -0.12746  4.08735 -1.62301 -0.68970 -0.63956  3.02029  -4.79544
55582.69554  -3.28906  0.61032 -44.67360  6.40343  0.16152  0.96889  0.71132  0.49020  3.17245  1.05957  3.94156  0.56162  3.10772 -0.90891  1.45133 12.85286 -1.48340  2.14948 -0.31912  1.97347 -0.17197 -0.64288   2.13709
55582.69625  -2.60763  0.68695 -42.29840  6.40237  0.16663  0.96703  0.70995  0.48772  3.26838  3.93181 -1.46192  3.73394 -0.23474  2.32071  4.19512  6.92430 -1.11933  1.77400  2.56505 -1.08117  1.97818  2.04563   4.01888
55582.69700  -2.32303  0.61931 -39.55138  6.40328  0.16241  0.96723  0.71224  0.48889 -0.56409  1.90153 -3.99678 -0.31632  1.20692  0.03654  3.35477 -6.76166  2.97137 -1.20585 -0.88625  1.69588 -0.55048  4.16410  -2.39411
55582.69773  -1.51634  0.59068 -41.66131  6.40385  0.16314  0.96816  0.71113  0.48846  0.97835 -1.03769  2.65135  1.83769 -2.67075 -0.80787  2.49683  3.40567  0.74787  1.71658 -1.98440 -0.01700 -1.56247  4.78987  -6.56941
55582.70025  -1.75646  0.67636 -43.04169  6.40308  0.16353  0.96891  0.71136  0.48855  3.46942 -3.37102  1.51343  4.68158 -2.77103 -4.93563  6.79431  5.80124 -0.77767  4.25465  0.29444 -3.14474 -3.66833  2.92805   3.62697
55582.70097  -1.01978  0.66837 -40.81270  6.40556  0.16062  0.96868  0.71196  0.48770  1.82180 -2.34354  4.10371  0.07291  1.51920 -4.96291  4.68409 -7.55398  4.18925  0.48807  0.72264 -0.55842 -3.96165  4.23876  -2.36222
55582.70173  -1.77141  0.59913 -40.77070  6.40450  0.16346  0.97011  0.71251  0.48834 -0.13458  0.73335 -1.72892  1.44875 -2.14465  0.41931  3.22811 -4.04609  0.08811  1.66297 -2.88745  1.31226 -0.35365  4.14284  -4.90886
55582.70247  -2.71375  0.62821 -39.99408  6.40202  0.16530  0.96747  0.71136  0.49066 -0.47170 -0.66317 -0.92246 -0.50458  0.41349 -2.90581  5.10910 -5.83148  2.99877 -1.59468  1.41260 -1.54886 -1.54781  1.61798   3.15016
55582.70320  -2.90086  0.63863 -43.45636  6.40078  0.16278  0.96955  0.71161  0.48868  0.45716  1.16579 -4.87100  1.19828  0.62354 -0.39925  3.21494  2.57548 -1.52624  0.92520  0.49333 -1.06709  0.77380  3.59349  -4.90739
55582.70394  -0.88788  0.65662 -39.58029  6.40178  0.16245  0.96774  0.71114  0.48838  2.46316 -1.92743 -1.43087  3.92540 -2.03563 -3.35177  5.65398  1.18411 -0.26217  4.49991 -2.01661 -1.73429 -3.08134  8.82714  -8.76855
